code,product_name,ingredient_id,inci_name,is_functional,macro_category,macro_id
8717644320426,Rexona Déodorant Homme Spray Quantum Dry 150ml,165,Bht,1,Deodorants,4
8717644320426,Rexona Déodorant Homme Spray Quantum Dry 150ml,349,Dimethiconol,1,Deodorants,4
8717644320426,Rexona Déodorant Homme Spray Quantum Dry 150ml,1494,Propylene Carbonate,1,Deodorants,4
8717644320426,Rexona Déodorant Homme Spray Quantum Dry 150ml,346,Capryliccapric Triglyceride,1,Deodorants,4
8717644320426,Rexona Déodorant Homme Spray Quantum Dry 150ml,3017,Sodium Starch Octenylsuccinate,1,Deodorants,4
8717644320426,Rexona Déodorant Homme Spray Quantum Dry 150ml,168,Alpha-Isomethyl Ionone,1,Deodorants,4
8717644320426,Rexona Déodorant Homme Spray Quantum Dry 150ml,125,Citral,0,Deodorants,4
8717644320426,Rexona Déodorant Homme Spray Quantum Dry 150ml,126,Coumarin,1,Deodorants,4
8717644320426,Rexona Déodorant Homme Spray Quantum Dry 150ml,95,Hexyl Cinnamal,1,Deodorants,4
8717644320426,Rexona Déodorant Homme Spray Quantum Dry 150ml,97,Limonene,0,Deodorants,4
8717644320426,Rexona Déodorant Homme Spray Quantum Dry 150ml,96,Linalool,0,Deodorants,4
8717644323083,Signal Integral 8 Bain de Bouche Antibactérien Fraîcheur Naturelle aux Extraits de Citron & d'Aloe Vera Flacon 500ml,1,Water,1,Body_Care,2
8717644323083,Signal Integral 8 Bain de Bouche Antibactérien Fraîcheur Naturelle aux Extraits de Citron & d'Aloe Vera Flacon 500ml,6227,Hydrogenated Starch Hydrolysate,1,Body_Care,2
8717644323083,Signal Integral 8 Bain de Bouche Antibactérien Fraîcheur Naturelle aux Extraits de Citron & d'Aloe Vera Flacon 500ml,8,Oil,1,Body_Care,2
8717644323083,Signal Integral 8 Bain de Bouche Antibactérien Fraîcheur Naturelle aux Extraits de Citron & d'Aloe Vera Flacon 500ml,1871,Potassium Citrate,1,Body_Care,2
8717644323083,Signal Integral 8 Bain de Bouche Antibactérien Fraîcheur Naturelle aux Extraits de Citron & d'Aloe Vera Flacon 500ml,2687,Glycine,1,Body_Care,2
8717644323083,Signal Integral 8 Bain de Bouche Antibactérien Fraîcheur Naturelle aux Extraits de Citron & d'Aloe Vera Flacon 500ml,93,Sodium Benzoate,1,Body_Care,2
8717644323083,Signal Integral 8 Bain de Bouche Antibactérien Fraîcheur Naturelle aux Extraits de Citron & d'Aloe Vera Flacon 500ml,178,Aroma,1,Body_Care,2
8717644323083,Signal Integral 8 Bain de Bouche Antibactérien Fraîcheur Naturelle aux Extraits de Citron & d'Aloe Vera Flacon 500ml,50,Citric Acid,1,Body_Care,2
8717644323083,Signal Integral 8 Bain de Bouche Antibactérien Fraîcheur Naturelle aux Extraits de Citron & d'Aloe Vera Flacon 500ml,3038,Zinc Sulfate,1,Body_Care,2
8717644323083,Signal Integral 8 Bain de Bouche Antibactérien Fraîcheur Naturelle aux Extraits de Citron & d'Aloe Vera Flacon 500ml,47,Sodium Saccharin,1,Body_Care,2
8717644323083,Signal Integral 8 Bain de Bouche Antibactérien Fraîcheur Naturelle aux Extraits de Citron & d'Aloe Vera Flacon 500ml,298,Sodium Fluoride,1,Body_Care,2
8717644323083,Signal Integral 8 Bain de Bouche Antibactérien Fraîcheur Naturelle aux Extraits de Citron & d'Aloe Vera Flacon 500ml,9127,Citrus Limon Juice,1,Body_Care,2
8717644323083,Signal Integral 8 Bain de Bouche Antibactérien Fraîcheur Naturelle aux Extraits de Citron & d'Aloe Vera Flacon 500ml,155,Propylene Glycol,1,Body_Care,2
8717644323083,Signal Integral 8 Bain de Bouche Antibactérien Fraîcheur Naturelle aux Extraits de Citron & d'Aloe Vera Flacon 500ml,112,Aloe Barbadensis Leaf Extract,1,Body_Care,2
8717644323083,Signal Integral 8 Bain de Bouche Antibactérien Fraîcheur Naturelle aux Extraits de Citron & d'Aloe Vera Flacon 500ml,97,Limonene,0,Body_Care,2
8717644323083,Signal Integral 8 Bain de Bouche Antibactérien Fraîcheur Naturelle aux Extraits de Citron & d'Aloe Vera Flacon 500ml,8190,Ci 42051,1,Body_Care,2
8717644323083,Signal Integral 8 Bain de Bouche Antibactérien Fraîcheur Naturelle aux Extraits de Citron & d'Aloe Vera Flacon 500ml,1541,Ci 47005,1,Body_Care,2
8717644434758,Signal Kids 2-6 ans - Goût fraise,37,Sorbitol,1,Baby_Care,1
8717644434758,Signal Kids 2-6 ans - Goût fraise,1,Water,1,Baby_Care,1
8717644434758,Signal Kids 2-6 ans - Goût fraise,38,Hydrated Silica,1,Baby_Care,1
8717644434758,Signal Kids 2-6 ans - Goût fraise,3388,Peg-32,1,Baby_Care,1
8717644434758,Signal Kids 2-6 ans - Goût fraise,42,Sodium Lauryl Sulfate,1,Baby_Care,1
8717644434758,Signal Kids 2-6 ans - Goût fraise,178,Aroma,1,Baby_Care,1
8717644434758,Signal Kids 2-6 ans - Goût fraise,44,Cellulose Gum,1,Baby_Care,1
8717644434758,Signal Kids 2-6 ans - Goût fraise,47,Sodium Saccharin,1,Baby_Care,1
8717644434758,Signal Kids 2-6 ans - Goût fraise,298,Sodium Fluoride,1,Baby_Care,1
8717644434758,Signal Kids 2-6 ans - Goût fraise,74,Tocopheryl Acetate,1,Baby_Care,1
8717644434758,Signal Kids 2-6 ans - Goût fraise,2974,Calcium Gluconate,1,Baby_Care,1
8717644434758,Signal Kids 2-6 ans - Goût fraise,120,Benzyl Alcohol,1,Baby_Care,1
8717644434758,Signal Kids 2-6 ans - Goût fraise,97,Limonene,0,Baby_Care,1
8717644434758,Signal Kids 2-6 ans - Goût fraise,2180,Ci 73360,1,Baby_Care,1
8717644434758,Signal Kids 2-6 ans - Goût fraise,290,Ci 77891,1,Baby_Care,1
8717644452363,Rexona Déodorant Femme Spray Anti-Transpirant Invisible Pure 6x200ml,1936,Butane,1,Deodorants,4
8717644452363,Rexona Déodorant Femme Spray Anti-Transpirant Invisible Pure 6x200ml,524,Isobutane,1,Deodorants,4
8717644452363,Rexona Déodorant Femme Spray Anti-Transpirant Invisible Pure 6x200ml,528,Propane,1,Deodorants,4
8717644452363,Rexona Déodorant Femme Spray Anti-Transpirant Invisible Pure 6x200ml,347,Cyclopentasiloxane,1,Deodorants,4
8717644452363,Rexona Déodorant Femme Spray Anti-Transpirant Invisible Pure 6x200ml,150,Aluminum Chlorohydrate,1,Deodorants,4
8717644452363,Rexona Déodorant Femme Spray Anti-Transpirant Invisible Pure 6x200ml,23809,Ppg-14 Butylether,1,Deodorants,4
8717644452363,Rexona Déodorant Femme Spray Anti-Transpirant Invisible Pure 6x200ml,90,Fragrance,0,Deodorants,4
8717644452363,Rexona Déodorant Femme Spray Anti-Transpirant Invisible Pure 6x200ml,1991,Disteardimonium Hectorite,1,Deodorants,4
8717644452363,Rexona Déodorant Femme Spray Anti-Transpirant Invisible Pure 6x200ml,1494,Propylene Carbonate,1,Deodorants,4
8717644452363,Rexona Déodorant Femme Spray Anti-Transpirant Invisible Pure 6x200ml,346,Capryliccapric Triglyceride,1,Deodorants,4
8717644452363,Rexona Déodorant Femme Spray Anti-Transpirant Invisible Pure 6x200ml,23546,Gelatincrosspolymer,1,Deodorants,4
8717644452363,Rexona Déodorant Femme Spray Anti-Transpirant Invisible Pure 6x200ml,44,Cellulose Gum,1,Deodorants,4
8717644452363,Rexona Déodorant Femme Spray Anti-Transpirant Invisible Pure 6x200ml,93,Sodium Benzoate,1,Deodorants,4
8717644452363,Rexona Déodorant Femme Spray Anti-Transpirant Invisible Pure 6x200ml,1,Water,1,Deodorants,4
8717644452363,Rexona Déodorant Femme Spray Anti-Transpirant Invisible Pure 6x200ml,38,Hydrated Silica,1,Deodorants,4
8717644452363,Rexona Déodorant Femme Spray Anti-Transpirant Invisible Pure 6x200ml,3017,Sodium Starch Octenylsuccinate,1,Deodorants,4
8717644452363,Rexona Déodorant Femme Spray Anti-Transpirant Invisible Pure 6x200ml,412,Maltodextrin,1,Deodorants,4
8717644452363,Rexona Déodorant Femme Spray Anti-Transpirant Invisible Pure 6x200ml,23392,Hydrolysed Corn Starch,1,Deodorants,4
8717644452363,Rexona Déodorant Femme Spray Anti-Transpirant Invisible Pure 6x200ml,109,Silica,1,Deodorants,4
8717644452363,Rexona Déodorant Femme Spray Anti-Transpirant Invisible Pure 6x200ml,165,Bht,1,Deodorants,4
8717644452363,Rexona Déodorant Femme Spray Anti-Transpirant Invisible Pure 6x200ml,168,Alpha-Isomethyl Ionone,1,Deodorants,4
8717644452363,Rexona Déodorant Femme Spray Anti-Transpirant Invisible Pure 6x200ml,120,Benzyl Alcohol,1,Deodorants,4
8717644452363,Rexona Déodorant Femme Spray Anti-Transpirant Invisible Pure 6x200ml,237,Benzyl Salicylate,1,Deodorants,4
8717644452363,Rexona Déodorant Femme Spray Anti-Transpirant Invisible Pure 6x200ml,173,Citronellol,1,Deodorants,4
8717644452363,Rexona Déodorant Femme Spray Anti-Transpirant Invisible Pure 6x200ml,98,Geraniol,0,Deodorants,4
8717644452363,Rexona Déodorant Femme Spray Anti-Transpirant Invisible Pure 6x200ml,196,Hydroxycitronellal,1,Deodorants,4
8717644452363,Rexona Déodorant Femme Spray Anti-Transpirant Invisible Pure 6x200ml,97,Limonene,0,Deodorants,4
8717644452363,Rexona Déodorant Femme Spray Anti-Transpirant Invisible Pure 6x200ml,96,Linalool,0,Deodorants,4
8717644521021,Axe Gel Douche Homme 3-en-1 Lendemain Difficile Réveil Détox 400ml,1,Water,1,Body_Care,2
8717644521021,Axe Gel Douche Homme 3-en-1 Lendemain Difficile Réveil Détox 400ml,271,Sodium Laureth Sulfate,1,Body_Care,2
8717644521021,Axe Gel Douche Homme 3-en-1 Lendemain Difficile Réveil Détox 400ml,19,Glycerin,1,Body_Care,2
8717644521021,Axe Gel Douche Homme 3-en-1 Lendemain Difficile Réveil Détox 400ml,48,Cocamidopropyl Betaine,1,Body_Care,2
8717644521021,Axe Gel Douche Homme 3-en-1 Lendemain Difficile Réveil Détox 400ml,90,Fragrance,0,Body_Care,2
8717644521021,Axe Gel Douche Homme 3-en-1 Lendemain Difficile Réveil Détox 400ml,102,Sodium Chloride,1,Body_Care,2
8717644521021,Axe Gel Douche Homme 3-en-1 Lendemain Difficile Réveil Détox 400ml,50,Citric Acid,1,Body_Care,2
8717644521021,Axe Gel Douche Homme 3-en-1 Lendemain Difficile Réveil Détox 400ml,93,Sodium Benzoate,1,Body_Care,2
8717644521021,Axe Gel Douche Homme 3-en-1 Lendemain Difficile Réveil Détox 400ml,3599,Magnesium Oxide,1,Body_Care,2
8717644521021,Axe Gel Douche Homme 3-en-1 Lendemain Difficile Réveil Détox 400ml,34,Lactic Acid,1,Body_Care,2
8717644521021,Axe Gel Douche Homme 3-en-1 Lendemain Difficile Réveil Détox 400ml,87,Disodium Edta,1,Body_Care,2
8717644521021,Axe Gel Douche Homme 3-en-1 Lendemain Difficile Réveil Détox 400ml,7678,Ppg-6,1,Body_Care,2
8717644521021,Axe Gel Douche Homme 3-en-1 Lendemain Difficile Réveil Détox 400ml,722,Saccharide Isomerate,1,Body_Care,2
8717644521021,Axe Gel Douche Homme 3-en-1 Lendemain Difficile Réveil Détox 400ml,125,Citral,0,Body_Care,2
8717644521021,Axe Gel Douche Homme 3-en-1 Lendemain Difficile Réveil Détox 400ml,126,Coumarin,1,Body_Care,2
8717644521021,Axe Gel Douche Homme 3-en-1 Lendemain Difficile Réveil Détox 400ml,98,Geraniol,0,Body_Care,2
8717644521021,Axe Gel Douche Homme 3-en-1 Lendemain Difficile Réveil Détox 400ml,97,Limonene,0,Body_Care,2
8717644521021,Axe Gel Douche Homme 3-en-1 Lendemain Difficile Réveil Détox 400ml,96,Linalool,0,Body_Care,2
8717644521021,Axe Gel Douche Homme 3-en-1 Lendemain Difficile Réveil Détox 400ml,239,Ci 19140,1,Body_Care,2
8717644521021,Axe Gel Douche Homme 3-en-1 Lendemain Difficile Réveil Détox 400ml,181,Ci 42090,1,Body_Care,2
8717644521120,Axe Gel Douche Homme 3en1 Re-Load Frais et Vivifiant 400ml,1,Water,1,Body_Care,2
8717644521120,Axe Gel Douche Homme 3en1 Re-Load Frais et Vivifiant 400ml,271,Sodium Laureth Sulfate,1,Body_Care,2
8717644521120,Axe Gel Douche Homme 3en1 Re-Load Frais et Vivifiant 400ml,19,Glycerin,1,Body_Care,2
8717644521120,Axe Gel Douche Homme 3en1 Re-Load Frais et Vivifiant 400ml,48,Cocamidopropyl Betaine,1,Body_Care,2
8717644521120,Axe Gel Douche Homme 3en1 Re-Load Frais et Vivifiant 400ml,102,Sodium Chloride,1,Body_Care,2
8717644521120,Axe Gel Douche Homme 3en1 Re-Load Frais et Vivifiant 400ml,90,Fragrance,0,Body_Care,2
8717644521120,Axe Gel Douche Homme 3en1 Re-Load Frais et Vivifiant 400ml,93,Sodium Benzoate,1,Body_Care,2
8717644521120,Axe Gel Douche Homme 3en1 Re-Load Frais et Vivifiant 400ml,50,Citric Acid,1,Body_Care,2
8717644521120,Axe Gel Douche Homme 3en1 Re-Load Frais et Vivifiant 400ml,34,Lactic Acid,1,Body_Care,2
8717644521120,Axe Gel Douche Homme 3en1 Re-Load Frais et Vivifiant 400ml,87,Disodium Edta,1,Body_Care,2
8717644521120,Axe Gel Douche Homme 3en1 Re-Load Frais et Vivifiant 400ml,7678,Ppg-6,1,Body_Care,2
8717644521120,Axe Gel Douche Homme 3en1 Re-Load Frais et Vivifiant 400ml,722,Saccharide Isomerate,1,Body_Care,2
8717644521120,Axe Gel Douche Homme 3en1 Re-Load Frais et Vivifiant 400ml,95,Hexyl Cinnamal,1,Body_Care,2
8717644521120,Axe Gel Douche Homme 3en1 Re-Load Frais et Vivifiant 400ml,97,Limonene,0,Body_Care,2
8717644521120,Axe Gel Douche Homme 3en1 Re-Load Frais et Vivifiant 400ml,181,Ci 42090,1,Body_Care,2
8717644566237,Dove Déodorant Femme Stick Antibactérien Maximum Protection Original,347,Cyclopentasiloxane,1,Body_Care,2
8717644566237,Dove Déodorant Femme Stick Antibactérien Maximum Protection Original,3888,Aluminum Zirconium Tetrachlorohydrex Gly,1,Body_Care,2
8717644566237,Dove Déodorant Femme Stick Antibactérien Maximum Protection Original,61,Dimethicone,1,Body_Care,2
8717644566237,Dove Déodorant Femme Stick Antibactérien Maximum Protection Original,23810,Cera Microcrystallina,1,Body_Care,2
8717644566237,Dove Déodorant Femme Stick Antibactérien Maximum Protection Original,342,Paraffin,1,Body_Care,2
8717644566237,Dove Déodorant Femme Stick Antibactérien Maximum Protection Original,109,Silica,1,Body_Care,2
8717644566237,Dove Déodorant Femme Stick Antibactérien Maximum Protection Original,90,Fragrance,0,Body_Care,2
8717644566237,Dove Déodorant Femme Stick Antibactérien Maximum Protection Original,8,Oil,1,Body_Care,2
8717644566237,Dove Déodorant Femme Stick Antibactérien Maximum Protection Original,165,Bht,1,Body_Care,2
8717644566237,Dove Déodorant Femme Stick Antibactérien Maximum Protection Original,50,Citric Acid,1,Body_Care,2
8717644566237,Dove Déodorant Femme Stick Antibactérien Maximum Protection Original,120,Benzyl Alcohol,1,Body_Care,2
8717644566237,Dove Déodorant Femme Stick Antibactérien Maximum Protection Original,237,Benzyl Salicylate,1,Body_Care,2
8717644566237,Dove Déodorant Femme Stick Antibactérien Maximum Protection Original,957,Cinnamyl Alcohol,1,Body_Care,2
8717644566237,Dove Déodorant Femme Stick Antibactérien Maximum Protection Original,173,Citronellol,1,Body_Care,2
8717644566237,Dove Déodorant Femme Stick Antibactérien Maximum Protection Original,204,Eugenol,1,Body_Care,2
8717644566237,Dove Déodorant Femme Stick Antibactérien Maximum Protection Original,98,Geraniol,0,Body_Care,2
8717644566237,Dove Déodorant Femme Stick Antibactérien Maximum Protection Original,95,Hexyl Cinnamal,1,Body_Care,2
8717644566237,Dove Déodorant Femme Stick Antibactérien Maximum Protection Original,96,Linalool,0,Body_Care,2
8717644598849,Men + Care Extra Fresh,1,Water,1,Men_Care,16
8717644598849,Men + Care Extra Fresh,271,Sodium Laureth Sulfate,1,Men_Care,16
8717644598849,Men + Care Extra Fresh,393,Petrolatum,1,Men_Care,16
8717644598849,Men + Care Extra Fresh,276,Acrylates Copolymer,1,Men_Care,16
8717644598849,Men + Care Extra Fresh,90,Fragrance,0,Men_Care,16
8717644598849,Men + Care Extra Fresh,441,Cocamide Mea,1,Men_Care,16
8717644598849,Men + Care Extra Fresh,4,Menthol,1,Men_Care,16
8717644598849,Men + Care Extra Fresh,102,Sodium Chloride,1,Men_Care,16
8717644598849,Men + Care Extra Fresh,224,Sodium Hydroxide,1,Men_Care,16
8717644598849,Men + Care Extra Fresh,165,Bht,1,Men_Care,16
8717644598849,Men + Care Extra Fresh,207,Tetrasodium Edta,1,Men_Care,16
8717644598849,Men + Care Extra Fresh,191,Dmdm Hydantoin,1,Men_Care,16
8717644598849,Men + Care Extra Fresh,172,Butylphenyl Methylpropional,1,Men_Care,16
8717644598849,Men + Care Extra Fresh,173,Citronellol,1,Men_Care,16
8717644598849,Men + Care Extra Fresh,95,Hexyl Cinnamal,1,Men_Care,16
8717644598849,Men + Care Extra Fresh,97,Limonene,0,Men_Care,16
8717644598849,Men + Care Extra Fresh,96,Linalool,0,Men_Care,16
8717644598849,Men + Care Extra Fresh,392,Ci 17200,1,Men_Care,16
8717644598849,Men + Care Extra Fresh,239,Ci 19140,1,Men_Care,16
8717644598849,Men + Care Extra Fresh,181,Ci 42090,1,Men_Care,16
8717644682944,Dove Men+Care Body Wash,1,Water,1,Body_Care,2
8717644682944,Dove Men+Care Body Wash,271,Sodium Laureth Sulfate,1,Body_Care,2
8717644682944,Dove Men+Care Body Wash,48,Cocamidopropyl Betaine,1,Body_Care,2
8717644682944,Dove Men+Care Body Wash,102,Sodium Chloride,1,Body_Care,2
8717644682944,Dove Men+Care Body Wash,19,Glycerin,1,Body_Care,2
8717644682944,Dove Men+Care Body Wash,90,Fragrance,0,Body_Care,2
8717644682944,Dove Men+Care Body Wash,654,Sodium Lauroyl Isethionate,1,Body_Care,2
8717644682944,Dove Men+Care Body Wash,276,Acrylates Copolymer,1,Body_Care,2
8717644682944,Dove Men+Care Body Wash,93,Sodium Benzoate,1,Body_Care,2
8717644682944,Dove Men+Care Body Wash,158,Stearic Acid,1,Body_Care,2
8717644682944,Dove Men+Care Body Wash,659,Lauric Acid,1,Body_Care,2
8717644682944,Dove Men+Care Body Wash,224,Sodium Hydroxide,1,Body_Care,2
8717644682944,Dove Men+Care Body Wash,4,Menthol,1,Body_Care,2
8717644682944,Dove Men+Care Body Wash,373,Palmitic Acid,1,Body_Care,2
8717644682944,Dove Men+Care Body Wash,207,Tetrasodium Edta,1,Body_Care,2
8717644682944,Dove Men+Care Body Wash,663,Sodium Isethionate,1,Body_Care,2
8717644682944,Dove Men+Care Body Wash,23811,Citric Acid Hydroxystearic Acid,1,Body_Care,2
8717644682944,Dove Men+Care Body Wash,7678,Ppg-6,1,Body_Care,2
8717644682944,Dove Men+Care Body Wash,95,Hexyl Cinnamal,1,Body_Care,2
8717644682944,Dove Men+Care Body Wash,97,Limonene,0,Body_Care,2
8717644682944,Dove Men+Care Body Wash,96,Linalool,0,Body_Care,2
8717644682944,Dove Men+Care Body Wash,392,Ci 17200,1,Body_Care,2
8717644682944,Dove Men+Care Body Wash,239,Ci 19140,1,Body_Care,2
8717644682944,Dove Men+Care Body Wash,181,Ci 42090,1,Body_Care,2
8717644815182,Signal TP Crystal Gel 75ml 24x,37,Sorbitol,1,Other,19
8717644815182,Signal TP Crystal Gel 75ml 24x,1,Water,1,Other,19
8717644815182,Signal TP Crystal Gel 75ml 24x,38,Hydrated Silica,1,Other,19
8717644815182,Signal TP Crystal Gel 75ml 24x,3388,Peg-32,1,Other,19
8717644815182,Signal TP Crystal Gel 75ml 24x,42,Sodium Lauryl Sulfate,1,Other,19
8717644815182,Signal TP Crystal Gel 75ml 24x,178,Aroma,1,Other,19
8717644815182,Signal TP Crystal Gel 75ml 24x,44,Cellulose Gum,1,Other,19
8717644815182,Signal TP Crystal Gel 75ml 24x,298,Sodium Fluoride,1,Other,19
8717644815182,Signal TP Crystal Gel 75ml 24x,47,Sodium Saccharin,1,Other,19
8717644815182,Signal TP Crystal Gel 75ml 24x,328,Mica,1,Other,19
8717644815182,Signal TP Crystal Gel 75ml 24x,1441,Trisodium Phosphate,1,Other,19
8717644815182,Signal TP Crystal Gel 75ml 24x,97,Limonene,0,Other,19
8717644815182,Signal TP Crystal Gel 75ml 24x,181,Ci 42090,1,Other,19
8717644815182,Signal TP Crystal Gel 75ml 24x,2221,Ci 74160,1,Other,19
8717644937129,Dove Après-Shampooing Réparation Intense 2x200ml,1,Water,1,Hair_Care,8
8717644937129,Dove Après-Shampooing Réparation Intense 2x200ml,66,Cetearyl Alcohol,1,Hair_Care,8
8717644937129,Dove Après-Shampooing Réparation Intense 2x200ml,61,Dimethicone,1,Hair_Care,8
8717644937129,Dove Après-Shampooing Réparation Intense 2x200ml,434,Stearamidopropyl Dimethylamine,1,Hair_Care,8
8717644937129,Dove Après-Shampooing Réparation Intense 2x200ml,929,Behentrimonium Chloride,1,Hair_Care,8
8717644937129,Dove Après-Shampooing Réparation Intense 2x200ml,195,Cetrimonium Chloride,1,Hair_Care,8
8717644937129,Dove Après-Shampooing Réparation Intense 2x200ml,680,Dipropylene Glycol,1,Hair_Care,8
8717644937129,Dove Après-Shampooing Réparation Intense 2x200ml,87,Disodium Edta,1,Hair_Care,8
8717644937129,Dove Après-Shampooing Réparation Intense 2x200ml,191,Dmdm Hydantoin,1,Hair_Care,8
8717644937129,Dove Après-Shampooing Réparation Intense 2x200ml,1111,Gluconolactone,1,Hair_Care,8
8717644937129,Dove Après-Shampooing Réparation Intense 2x200ml,19,Glycerin,1,Hair_Care,8
8717644937129,Dove Après-Shampooing Réparation Intense 2x200ml,34,Lactic Acid,1,Hair_Care,8
8717644937129,Dove Après-Shampooing Réparation Intense 2x200ml,90,Fragrance,0,Hair_Care,8
8717644937129,Dove Après-Shampooing Réparation Intense 2x200ml,1146,Peg-7 Propylheptyl Ether,1,Hair_Care,8
8717644937129,Dove Après-Shampooing Réparation Intense 2x200ml,21,Phenoxyethanol,0,Hair_Care,8
8717644937129,Dove Après-Shampooing Réparation Intense 2x200ml,102,Sodium Chloride,1,Hair_Care,8
8717644937129,Dove Après-Shampooing Réparation Intense 2x200ml,829,Sodium Sulfate,1,Hair_Care,8
8717644937129,Dove Après-Shampooing Réparation Intense 2x200ml,188,Trehalose,1,Hair_Care,8
8717644937129,Dove Après-Shampooing Réparation Intense 2x200ml,168,Alpha-Isomethyl Ionone,1,Hair_Care,8
8717644937129,Dove Après-Shampooing Réparation Intense 2x200ml,120,Benzyl Alcohol,1,Hair_Care,8
8717644937129,Dove Après-Shampooing Réparation Intense 2x200ml,172,Butylphenyl Methylpropional,1,Hair_Care,8
8717644937129,Dove Après-Shampooing Réparation Intense 2x200ml,95,Hexyl Cinnamal,1,Hair_Care,8
8717644937129,Dove Après-Shampooing Réparation Intense 2x200ml,196,Hydroxycitronellal,1,Hair_Care,8
8717644937129,Dove Après-Shampooing Réparation Intense 2x200ml,96,Linalool,0,Hair_Care,8
8717763021662,Sensitive night cream,1,Water,1,Face_Care,6
8717763021662,Sensitive night cream,9175,Gossypium,1,Face_Care,6
8717763021662,Sensitive night cream,8,Oil,1,Face_Care,6
8717763021662,Sensitive night cream,2717,Dibutyl Adipate,1,Face_Care,6
8717763021662,Sensitive night cream,19,Glycerin,1,Face_Care,6
8717763021662,Sensitive night cream,66,Cetearyl Alcohol,1,Face_Care,6
8717763021662,Sensitive night cream,57,Butylene Glycol,1,Face_Care,6
8717763021662,Sensitive night cream,147,Theobroma Cacao Seed Butter,1,Face_Care,6
8717763021662,Sensitive night cream,146,Butyrospermum Parkii Butter,1,Face_Care,6
8717763021662,Sensitive night cream,556,Pentylene Glycol,1,Face_Care,6
8717763021662,Sensitive night cream,23,Allantoin,1,Face_Care,6
8717763021662,Sensitive night cream,10190,Salvia Miltiorrhiza Root Extract,1,Face_Care,6
8717763021662,Sensitive night cream,221,Hydroxyacetophenone,1,Face_Care,6
8717763021662,Sensitive night cream,2033,Cetearyl Glucoside,1,Face_Care,6
8717763021662,Sensitive night cream,23812,Caprylyl Glycérol,1,Face_Care,6
8717763021662,Sensitive night cream,558,1,1,Face_Care,6
8717763021662,Sensitive night cream,559,2-Hexanediol,1,Face_Care,6
8717763021662,Sensitive night cream,49,Xanthan Gum,1,Face_Care,6
8717763021662,Sensitive night cream,163,Carbomer,1,Face_Care,6
8717763021662,Sensitive night cream,642,Tetrasodium Glutamate Diacetate,1,Face_Care,6
8717763021662,Sensitive night cream,945,Lecithin,1,Face_Care,6
8717763021662,Sensitive night cream,224,Sodium Hydroxide,1,Face_Care,6
8717763021662,Sensitive night cream,597,Ascorbyl Palmitate,1,Face_Care,6
8717763021662,Sensitive night cream,7,Tocopherol,1,Face_Care,6
8717763021662,Sensitive night cream,50,Citric Acid,1,Face_Care,6
8717825615266,Fruit Garden Kiwi,1,Water,1,Other,19
8717825615266,Fruit Garden Kiwi,271,Sodium Laureth Sulfate,1,Other,19
8717825615266,Fruit Garden Kiwi,102,Sodium Chloride,1,Other,19
8717825615266,Fruit Garden Kiwi,14252,Cocamidedea,1,Other,19
8717825615266,Fruit Garden Kiwi,2890,Perfume,1,Other,19
8717825615266,Fruit Garden Kiwi,207,Tetrasodium Edta,1,Other,19
8717825615266,Fruit Garden Kiwi,1790,Benzophenone-4,1,Other,19
8717825615266,Fruit Garden Kiwi,50,Citric Acid,1,Other,19
8717825615266,Fruit Garden Kiwi,390,Methylchloroisothiazolinone,1,Other,19
8717825615266,Fruit Garden Kiwi,23813,Methylisothia-Zolinone,1,Other,19
8717825615266,Fruit Garden Kiwi,1541,Ci 47005,1,Other,19
8717825615266,Fruit Garden Kiwi,181,Ci 42090,1,Other,19
8717931601696,100% Pure Almond Oile - Huile d'Amande Douce,23814,Huile Damande Pure,1,Oils,18
8717953135704,face cream,1,Water,1,Face_Care,6
8717953135704,face cream,5978,Coco-Caprylate,1,Face_Care,6
8717953135704,face cream,5029,Olea Europaea,1,Face_Care,6
8717953135704,face cream,8,Oil,1,Face_Care,6
8717953135704,face cream,3328,Persea Gratissima Fruit Extract,1,Face_Care,6
8717953135704,face cream,19,Glycerin,1,Face_Care,6
8717953135704,face cream,229,Caprylic,1,Face_Care,6
8717953135704,face cream,5717,Capric Triglyceride,1,Face_Care,6
8717953135704,face cream,23815,Butyropsermum Parkii,1,Face_Care,6
8717953135704,face cream,3885,Zinc Oxide Nano,1,Face_Care,6
8717953135704,face cream,23816,Sorbitan Isosterate,1,Face_Care,6
8717953135704,face cream,1492,Polyglyceryl-3 Diisostearate,1,Face_Care,6
8717953135704,face cream,10608,Titanium Dioxide Nano,1,Face_Care,6
8717953135704,face cream,5880,Polyglyceryl-3 Polyricinoleate,1,Face_Care,6
8717953135704,face cream,23817,Tocophérol Acétate,1,Face_Care,6
8717953135704,face cream,90,Fragrance,0,Face_Care,6
8717953135704,face cream,206,Aloe Barbadensis,1,Face_Care,6
8717953135704,face cream,23818,Trocopherol,1,Face_Care,6
8717953135704,face cream,1900,Magnesium Sulfate,1,Face_Care,6
8717953135704,face cream,3038,Zinc Sulfate,1,Face_Care,6
8717953135704,face cream,1513,Alumina,1,Face_Care,6
8717953135704,face cream,23819,Alumina Stéarate,1,Face_Care,6
8717953135704,face cream,1423,Sodium Phytate,1,Face_Care,6
8717953135704,face cream,24,Benzoic Acid,1,Face_Care,6
8717953135704,face cream,23820,Isosteric Acid,1,Face_Care,6
8717953135704,face cream,121,Dehydroacetic Acid,1,Face_Care,6
